0,0.3725447389015331,
1,0.13976892048727324,
2,0.11199424188884641,
3,0.0725726229654166,
4,0.050889422329270184,
5,0.04435029195424292,
6,0.028784928884598122,
7,0.022210368187479068,
8,0.022324090304321115,
9,0.015811493655441454,
10,0.012132526621898353,
11,0.011040531830258913,
12,0.009632660862909917,
13,0.00883740914542954,
14,0.007669850636680598,
15,0.007132864539334516,
16,0.006744531507066997,
17,0.006198899844877309,
18,0.005841547352426518,
19,0.006212852749221816,
20,0.0063006334821842785,
21,0.006609322545920692,
22,0.006638823427272656,
23,0.005950309223898474,
24,0.005680761007226627,
25,0.0058863367774541955,
26,0.0046703798741486125,
27,0.004839122792065531,
28,0.004659156929405301,
29,0.004643118301942466,
30,0.0046133891684234625,
31,0.004355612257441677,
32,0.004454646934760575,
33,0.004476066689532954,
34,0.004056817537531418,
35,0.004071501300663852,
36,0.0038847016463118686,
37,0.003997978613053291,
